,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.0,v1.0_bad,v1.0_good,v1.0_goodG2B,v1.0_goodB2G,v1.0_main,0_v1.0_bad,1_v1.0_bad,2_v1.0_bad,3_v1.0_bad,4_v1.0_bad,9_v1.0_bad,5_v1.0_bad,6_v1.0_bad,8_v1.0_bad,10_v1.0_bad,7_v1.0_bad,action_v1.0_bad,0_v1.0_good,1_v1.0_good,goodG2B_v1.0_good,goodB2G_v1.0_good,0_v1.0_goodG2B,1_v1.0_goodG2B,2_v1.0_goodG2B,3_v1.0_goodG2B,action_v1.0_goodG2B,0_v1.0_goodB2G,1_v1.0_goodB2G,2_v1.0_goodB2G,3_v1.0_goodB2G,4_v1.0_goodB2G,5_v1.0_goodB2G,9_v1.0_goodB2G,7_v1.0_goodB2G,6_v1.0_goodB2G,8_v1.0_goodB2G,10_v1.0_goodB2G,action_v1.0_goodB2G,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.1,v1.1_bad,v1.1_good_modify,v1.1_goodG2B,v1.1_goodB2G,v1.1_main,0_v1.1_bad,1_v1.1_bad,2_v1.1_bad,3_v1.1_bad,4_v1.1_bad,9_v1.1_bad,5_v1.1_bad,6_v1.1_bad,8_v1.1_bad,10_v1.1_bad,7_v1.1_bad,action_v1.1_bad,0_v1.1_good_modify,1_v1.1_good_modify,2_v1.1_good_modify,goodG2B_v1.1_good_modify,goodB2G_v1.1_good_modify,0_v1.1_goodG2B,1_v1.1_goodG2B,2_v1.1_goodG2B,3_v1.1_goodG2B,4_v1.1_goodG2B,action_v1.1_goodG2B,0_v1.1_goodB2G,1_v1.1_goodB2G,2_v1.1_goodB2G,3_v1.1_goodB2G,4_v1.1_goodB2G,5_v1.1_goodB2G,9_v1.1_goodB2G,6_v1.1_goodB2G,7_v1.1_goodB2G,8_v1.1_goodB2G,10_v1.1_goodB2G,action_v1.1_goodB2G,Root
3_v1.0_goodG2B,6.742293790825367e-06,0.034987830489410905,0.03447471472197366,0.14782359684274757,0.034987830489410905,0.04769893985506192,2.7506858391197282e-05,0.015544203266975818,8.231925528269172e-05,0.005299243500824093,0.00023869624563534688,0.0006969150099662733,0.0007678940109420285,0.0002967307173828593,0.00036146095698151256,0.00023514250280478872,0.00035215966560856783,0.00043160158880914184,1.7656875776939292e-06,0.01819165751145719,0.02125048958888541,9.282976712010846e-07,2.114427898483861e-06,0.4390994865738244,6.360820026673161e-07,1.0,3.066761006732378e-07,2.750685839119729e-05,0.015544203266975818,8.231925528269172e-05,0.005299243500824093,0.00023869624563534688,0.0007678940109420286,0.0006969150099662733,0.0003521596656085679,0.0002967307173828593,0.00036146095698151256,0.00023514250280478872,0.00043160158880914184,1.5008695657483571e-06,0.006992037752001544,0.0069221415463872095,0.007011668861120636,0.006992037752001544,0.009749444058603646,3.579351622990201e-06,0.002904379235123273,1.1490572508693188e-05,0.0009438510559689728,3.714465552440974e-05,0.00011825835618082395,0.00013116840305669084,4.69106096470021e-05,5.846560299220832e-05,3.5983381427128717e-05,5.6603397595456314e-05,7.034257947086043e-05,4.0101112701039037e-07,0.0026906029065919125,1.0081837030914192e-07,1.39684605466175e-07,0.0017953808552403508,4.230888948306054e-07,0.002997010216742471,1.0973037343740558e-07,0.001252710448118091,3.005889402503242e-08,0.0007852941263888667,3.579351622990201e-06,0.002904379235123273,1.1490572508693185e-05,0.0009438510559689728,3.714465552440974e-05,0.0001311684030566908,0.00011825835618082395,4.6910609647002094e-05,5.6603397595456314e-05,5.846560299220832e-05,3.5983381427128717e-05,7.034257947086043e-05,0.028724191956832786
action_v1.0_goodG2B,0.04380327596556765,1.2693334576843041e-05,3.037754337062068e-06,3.1656896905001464e-06,1.2693334576843044e-05,4.862776136832542e-06,0.020190593643270888,4.1698628067960195e-05,0.008320055429818991,0.00012429263207040903,0.0017942791274804264,0.0002979315416237388,0.0003107251351416224,0.0005786545907816717,0.0004128604190367169,0.0004443139968756238,0.00044498369838366934,0.0001825106088582997,0.01967879052754887,9.12986662980947e-07,1.2127325372915937e-06,0.014518526031459074,0.2347566002571957,9.444306047330141e-07,0.5756362139596871,3.066761006732378e-07,1.0,0.020190593643270888,4.1698628067960195e-05,0.008320055429818991,0.00012429263207040903,0.0017942791274804266,0.00031072513514162237,0.0002979315416237388,0.00044498369838366934,0.0005786545907816717,0.0004128604190367169,0.0004443139968756238,0.00018251060885829978,0.008836591779154291,1.8192157231067611e-06,6.532503501411813e-07,6.605064871022591e-07,1.8192157231067611e-06,1.0412056201619586e-06,0.003946651749378214,5.623868997309614e-06,0.0015317882404451899,1.8648116625344857e-05,0.00031528892745919445,4.822979274670165e-05,5.042638296828773e-05,9.798781242540331e-05,6.838565839762496e-05,7.378450281261927e-05,7.427524798670125e-05,2.7664252682204744e-05,0.0038306971395707027,1.3815892862571064e-07,0.001781000331633875,0.0021388304502084577,6.187891413094441e-08,0.003990142876192847,1.7415423286002985e-07,0.001688959036749652,4.2922308952636764e-08,0.0008057779854734293,1.7343506227773295e-08,0.003946651749378214,5.623868997309614e-06,0.0015317882404451899,1.8648116625344857e-05,0.00031528892745919445,5.0426382968287726e-05,4.822979274670165e-05,9.798781242540329e-05,7.427524798670125e-05,6.838565839762494e-05,7.378450281261926e-05,2.7664252682204744e-05,2.9519908784972503e-06
0_v1.0_goodB2G,0.23260441435964216,0.0002507698952516855,0.00019673432917147507,0.00020368640461938638,0.0012673728189775736,0.00030601477119490656,0.10481582969974944,0.00025252045072655954,0.03133023528700419,0.0005130374738256634,0.005739122953752993,0.0010531781688435777,0.001094465372023362,0.0018732637499013134,0.0013978589552619482,0.0014968052333569888,0.0014824062135487038,0.0007189348395509297,0.09185821214901692,6.904059638994438e-05,8.745388714804364e-05,0.05256660948790862,0.10591411087941756,6.820020641549469e-05,0.035614188796124414,2.7506858391197282e-05,0.020190593643270895,1.0,0.004342684432353678,0.35486295046847205,0.011381655916303954,0.0831200643451742,0.023451417830402433,0.022434993020649198,0.02984310510541471,0.03599393564977937,0.02887952019015132,0.030970489868064967,0.016442123951109482,0.046307631575356646,3.3666137995093684e-05,2.7480941680351424e-05,2.77878231127416e-05,3.3666137995093684e-05,4.2109556251835466e-05,0.01712356964044141,3.30952541369853e-05,0.005836075643273151,7.3171283498974e-05,0.0010786313750982407,0.00016700986693202682,0.00017388946640112374,0.00032302179048595517,0.00023019516441252706,0.0002470242004798153,0.0002480708906266108,0.00010374001662747169,0.016476666539248792,7.535231110917871e-06,0.006410272987616395,0.008036179594742673,4.279861246330833e-06,0.017250353945107832,8.888828173226381e-06,0.006303986132478751,2.9885097995622883e-06,0.0026164500928462647,1.6654532263195495e-06,0.01712356964044141,3.30952541369853e-05,0.005836075643273151,7.317128349897402e-05,0.0010786313750982407,0.00017388946640112374,0.00016700986693202682,0.0003230217904859551,0.0002480708906266108,0.00023019516441252706,0.0002470242004798153,0.00010374001662747169,0.00017406216372337102
1_v1.0_goodB2G,0.0005807976914561935,0.0871442988421191,0.08414316464767599,0.0874609287070478,0.33089564969978696,0.11985364289415373,0.00025252045072655954,0.03586095377826781,0.00023740843614574966,0.010242711674097472,0.0004792217096983489,0.0012746916547471522,0.0013976451560256023,0.000576376874764947,0.0006844825009758905,0.0004711060829349364,0.000671500839604393,0.0008088409723763468,0.00017044132657011168,0.03874621860350652,0.048432686401198244,0.00010137820972890432,0.00019562768719866134,0.03739656344071719,7.040325604892872e-05,0.015544203266975816,4.1698628067960195e-05,0.004342684432353678,1.0,0.01266411029289443,0.33982813248769167,0.032235831993442675,0.07291765540029714,0.06907898586937516,0.04515908787433339,0.03907831329961545,0.04501272574309379,0.03242648488583465,0.05343158348320803,7.76922832312813e-05,0.01658115367389306,0.016409417399778504,0.016615290473463547,0.01658115367389306,0.023997311464342665,3.309645047770867e-05,0.0061619471541196355,3.2365995918806604e-05,0.0018742029450641994,7.374649874679756e-05,0.00022244254578302692,0.0002465382893728826,9.061596773152653e-05,0.00011100562239047706,7.120428409792291e-05,0.00010787533141779823,0.00013232015336896185,2.4713521190238427e-05,0.005551663213174502,8.92646795478627e-06,1.1171749753693648e-05,0.0034850416730824577,2.5811064338837237e-05,0.006323585071173751,8.81008122643832e-06,0.0024237302739384798,3.708324305203344e-06,0.0014335598881138867,3.309645047770867e-05,0.0061619471541196355,3.2365995918806604e-05,0.0018742029450641994,7.374649874679753e-05,0.0002465382893728826,0.00022244254578302692,9.061596773152653e-05,0.00010787533141779823,0.00011100562239047706,7.120428409792291e-05,0.00013232015336896185,0.07192547717924819
2_v1.0_goodB2G,0.06708935394373226,0.0005533611983961636,0.0005244540676265069,0.000540864541556316,0.0035367672474629084,0.0008077470699421106,0.03133023528700418,0.0002374084361457497,0.011937540774492463,0.00021674728130386718,0.002287953835677355,0.000381040330198583,0.00039676575187777845,0.0007095993163817363,0.0005139329271166909,0.00054976377615637,0.0005509450910008986,0.00024411431571338558,0.029317249123778654,0.00019419200103242725,0.0002411610653109031,0.020187864267952917,0.03183642694890308,0.0001880841536210173,0.01379441956963291,8.231925528269174e-05,0.008320055429818991,0.35486295046847205,0.01266411029289443,1.0,0.03507833920533775,0.26124270500716945,0.07681144781574728,0.07286994643781818,0.10008971791816104,0.12390258424059356,0.09682361624038467,0.10269052010440399,0.050571737570549,0.01374570653828519,7.420925347372334e-05,7.178067534952779e-05,7.255865065628973e-05,7.420925347372334e-05,0.00010792129637708208,0.005840316055110113,3.236921130046922e-05,0.002096754528306277,3.179552568582048e-05,0.00041029004232806966,6.21390833935634e-05,6.487960893255286e-05,0.00012329575579067122,8.652315145192053e-05,9.288331753742391e-05,9.378399604986326e-05,3.665529204172014e-05,0.005641225196220357,2.202399018832785e-05,0.0023670867167594465,0.0028997263569333696,1.3600923861137959e-05,0.005891914432146246,2.5234991637705333e-05,0.002285148801093781,9.51825477650052e-06,0.0010177175518102338,5.762531213087755e-06,0.005840316055110113,3.236921130046922e-05,0.002096754528306277,3.1795525685820486e-05,0.00041029004232806966,6.487960893255286e-05,6.213908339356341e-05,0.00012329575579067122,9.378399604986326e-05,8.652315145192053e-05,9.288331753742391e-05,3.665529204172014e-05,0.0004578341831595964
3_v1.0_goodB2G,0.0014622778614394223,0.023463113316127007,0.02300960052268204,0.023585821126408342,0.10364463832091426,0.03211729410556433,0.0005130374738256633,0.010242711674097474,0.00021674728130386713,0.0033894762044354163,0.00017812423822984293,0.0004300320250178292,0.0004741359845674336,0.0001906127661142581,0.0002260158102724675,0.00015187355888494268,0.00022111813181532747,0.0002634115437336912,0.00044996627090086895,0.011764847505700502,0.013901906939799752,0.00028240791749335026,0.0005057724138907853,0.010816314022335837,0.00019661501145780522,0.005299243500824092,0.000124292632070409,0.011381655916303952,0.33982813248769167,0.03507833920533774,1.0,0.09559591084767671,0.24682698712425585,0.23084897430827017,0.1392025205418978,0.11727867510270627,0.13586415402045524,0.09410693087778506,0.16026019000144248,0.00019989642221937684,0.004616836174876951,0.004569064795956107,0.004628625474509647,0.004616836174876951,0.006478070275928608,7.317901606467642e-05,0.0018752682287822096,3.1803167101106654e-05,0.0005947561284028244,2.776676277832331e-05,7.355892919154146e-05,8.161029820378029e-05,3.033336822584181e-05,3.6884526600513325e-05,2.3363552842517912e-05,3.584405715265187e-05,4.3434392038309034e-05,6.898841593324462e-05,0.0017187128537049581,2.8137850944940317e-05,3.426612810725587e-05,0.0011219240307333116,7.178539676100645e-05,0.0019309187958157941,2.705319159346953e-05,0.0007818608561359237,1.2482854091130196e-05,0.000481064793730945,7.317901606467642e-05,0.0018752682287822096,3.1803167101106654e-05,0.0005947561284028244,2.776676277832331e-05,8.161029820378029e-05,7.355892919154146e-05,3.0333368225841805e-05,3.584405715265187e-05,3.6884526600513325e-05,2.3363552842517912e-05,4.3434392038309034e-05,0.01929768219074647
4_v1.0_goodB2G,0.013259688957105052,0.0013335628900938345,0.0013037258189346963,0.0013378195411610366,0.008604424366714571,0.0019676611168736266,0.005739122953752993,0.00047922170969834886,0.002287953835677355,0.00017812423822984285,0.0004859236996744369,9.649378103023408e-05,0.00010173543793549256,0.00015877744233014143,0.00011709681262423496,0.0001214935076317734,0.0001252681175856711,5.918454348632795e-05,0.005506956909587341,0.0005285823888250329,0.0006397905209957662,0.003955098407418536,0.005859536557738441,0.0004987617771489704,0.002714129153946409,0.00023869624563534685,0.0017942791274804264,0.08312006434517417,0.032235831993442675,0.26124270500716945,0.09559591084767671,1.0,0.22713364210280448,0.2097592331496693,0.29677537243513724,0.403904617821014,0.2954114277396535,0.2980378769987155,0.13753370794616102,0.002488274018076311,0.00019535235605064476,0.00019338921559359948,0.00019552758207825105,0.00019535235605064476,0.00028363882879325815,0.0010792537112945275,7.37714465796659e-05,0.0004104807765313709,2.777757787447328e-05,8.395476960670766e-05,1.5417109926240404e-05,1.6298576543988118e-05,2.6643344435874095e-05,1.9196278071868212e-05,2.0024016826010562e-05,2.0689124663335757e-05,8.905550272314452e-06,0.0010457168947752584,6.664834853673737e-05,0.0004727554610445281,0.000571170019940751,4.3747695313043775e-05,0.0010903890464507556,7.464762648670093e-05,0.0004508355776155007,3.062760397230558e-05,0.00021091382795593232,1.9376290334453225e-05,0.0010792537112945275,7.37714465796659e-05,0.0004104807765313709,2.777757787447328e-05,8.395476960670766e-05,1.6298576543988118e-05,1.5417109926240404e-05,2.66433444358741e-05,2.0689124663335757e-05,1.9196278071868212e-05,2.0024016826010566e-05,8.905550272314452e-06,0.0011256499728334423
5_v1.0_goodB2G,0.003043496224593623,0.003504432651500117,0.0034536442356991035,0.0035251286729175084,0.01961996990685293,0.00499176222043933,0.0010944653720233617,0.0013976451560256023,0.0003967657518777785,0.0004741359845674336,0.00010173543793549259,7.618765398067234e-05,8.328581729672701e-05,5.24891287913065e-05,5.0922927336803035e-05,4.0581667614515276e-05,5.150424777566111e-05,4.663235983873746e-05,0.0010165645375861036,0.001629123523603249,0.001915526250958876,0.0006758269718513824,0.001116160269649857,0.0014913384698230453,0.00046978407198677396,0.0007678940109420284,0.00031072513514162237,0.02345141783040243,0.07291765540029714,0.07681144781574728,0.24682698712425585,0.22713364210280443,1.0,0.27587934500544475,0.19924915061070292,0.28242614698606977,0.3875651705791781,0.2795201403895901,0.19244480991712104,0.0004504402195831454,0.0006083415688275404,0.0006026397106991465,0.0006100387710193593,0.0006083415688275404,0.0008583349056972777,0.00017392254121239065,0.00024667072248069994,6.491300328200537e-05,8.165101349271787e-05,1.6304310710932804e-05,1.2244088642413735e-05,1.3457156865527678e-05,8.135124912752562e-06,7.91028031523072e-06,6.151360567847052e-06,7.992966698094592e-06,7.2264429842302185e-06,0.00016891325208561033,0.00022958097402759814,7.448261146347502e-05,8.95143662538873e-05,0.00015472719786860888,0.00017554316311862138,0.00025468242147808935,7.071439426858119e-05,0.00010815179828673187,3.391476366654995e-05,6.86813899587258e-05,0.00017392254121239065,0.00024667072248069994,6.491300328200537e-05,8.165101349271787e-05,1.63043107109328e-05,1.3457156865527678e-05,1.2244088642413735e-05,8.135124912752562e-06,7.992966698094592e-06,7.91028031523072e-06,6.151360567847052e-06,7.2264429842302185e-06,0.0029250485630683038
9_v1.0_goodB2G,0.0029260925997181826,0.0032377981225529206,0.0031893240330475303,0.003256737316097625,0.018494076907999844,0.004631819408388371,0.0010531781688435777,0.0012746916547471522,0.000381040330198583,0.0004300320250178292,9.649378103023411e-05,6.973393308469991e-05,7.618765398067234e-05,4.891679350163417e-05,4.711786010745506e-05,3.777476450145222e-05,4.772254614672954e-05,4.2709677422261224e-05,0.000977690267225073,0.0014821335943400432,0.0017468286577066905,0.0006492920817003174,0.001074014929829881,0.0013601916335351416,0.00045124984015562137,0.0006969150099662733,0.00029793154162373873,0.022434993020649194,0.06907898586937516,0.07286994643781816,0.23084897430827014,0.20975923314966924,0.27587934500544475,1.0,0.3705978793020566,0.25948408034940224,0.17987591635152592,0.14226908027450497,0.3760430902869139,0.0004332798172630619,0.0005525563554050598,0.0005474415679566055,0.0005540871930631147,0.0005525563554050598,0.0007816081357276313,0.00016704194885616604,0.00022255834797624773,6.217101820429091e-05,7.3596648035214e-05,1.5422734786393852e-05,1.1146236497739435e-05,1.2244574022102949e-05,7.553328939949337e-06,7.284456008679762e-06,5.7070524884268694e-06,7.3724077644258345e-06,6.576982888793263e-06,0.00016221164465709569,0.00020708917221983703,7.132610821293196e-05,8.577907633336527e-05,0.00013944973972970705,0.00016860303188000203,0.00022978724746408664,6.776167027567592e-05,9.749221788409634e-05,3.2424787557012864e-05,6.197619123861735e-05,0.00016704194885616604,0.00022255834797624773,6.217101820429091e-05,7.3596648035214e-05,1.542273478639385e-05,1.2244574022102949e-05,1.1146236497739435e-05,7.553328939949338e-06,7.3724077644258345e-06,7.284456008679762e-06,5.7070524884268694e-06,6.576982888793263e-06,0.002706713772058001
7_v1.0_goodB2G,0.003969441906157056,0.0018526933544535712,0.0018184025376075715,0.0018624097029605808,0.01181056054130747,0.002719839572857571,0.0014824062135487036,0.0006715008396043929,0.0005509450910008986,0.00022111813181532747,0.0001252681175856711,4.7722546146729534e-05,5.1504247775661113e-05,4.974451845148392e-05,4.1564784090278494e-05,3.8177937497048434e-05,4.3295402217900795e-05,2.913450337575862e-05,0.0013963938997450884,0.0007645502169775294,0.0009169655023575724,0.0009544058356060069,0.001515292481484455,0.0007146647106413576,0.0006622253098392496,0.00035215966560856783,0.00044498369838366923,0.029843105105414703,0.04515908787433339,0.10008971791816104,0.1392025205418978,0.29677537243513724,0.1992491506107029,0.3705978793020566,1.0,0.3686417045570738,0.16370746395989424,0.15323443487700805,0.27337784669716125,0.0006191523854159794,0.0002819221647823058,0.0002794823616064088,0.0002826155625840491,0.0002819221647823058,0.00040631424694537134,0.000248130001807366,0.00010791752637764352,9.3835615753252e-05,3.5865228014207196e-05,2.069830075308369e-05,7.37348258907828e-06,7.994409605079452e-06,7.786301313215735e-06,6.394592266752792e-06,5.865223292551797e-06,6.688549390324026e-06,4.301860277931127e-06,0.00024131051573482226,9.988570225644231e-05,0.00010922821962662206,0.00013084786091307508,6.660261339000552e-05,0.00025078972460173296,0.0001111963683454735,0.00010338350349777433,4.6624920098379424e-05,4.997512549049445e-05,2.9773981728538596e-05,0.000248130001807366,0.00010791752637764352,9.3835615753252e-05,3.5865228014207196e-05,2.069830075308369e-05,7.994409605079452e-06,7.37348258907828e-06,7.786301313215735e-06,6.688549390324024e-06,6.394592266752792e-06,5.865223292551797e-06,4.301860277931127e-06,0.0015630769099014713
6_v1.0_goodB2G,0.0048886813245642355,0.0016102638272799002,0.001578306965619578,0.0016181229946705636,0.010347699193429621,0.002372386481135521,0.001873263749901313,0.000576376874764947,0.0007095993163817362,0.00019061276611425805,0.00015877744233014143,4.8916793501634155e-05,5.2489128791306496e-05,5.9279991553983167e-05,4.729166731286244e-05,4.5439167697078476e-05,4.974451845148391e-05,2.9721750065701846e-05,0.00177762736914955,0.0006507359354441058,0.0007842274501036348,0.001234117437132585,0.0019159887545509274,0.000611299913792027,0.000855073159779905,0.0002967307173828592,0.0005786545907816716,0.03599393564977937,0.03907831329961545,0.12390258424059356,0.11727867510270627,0.40390461782101394,0.28242614698606977,0.2594840803494023,0.36864170455707373,1.0,0.3691235508287914,0.3688511338443381,0.16867950634616766,0.0007889775718557483,0.000240024043815311,0.0002379152108949495,0.00024056016706301516,0.000240024043815311,0.0003474860754980087,0.00032311112968479085,9.06494326309891e-05,0.00012336531592291834,3.035038334419858e-05,2.6654346179096832e-05,7.553774717433387e-06,8.13584119711839e-06,9.418520928030147e-06,7.362577187087523e-06,7.093493770145625e-06,7.785812526581747e-06,4.379038119704916e-06,0.0003142469797952196,8.345743988150238e-05,0.00014396327207939581,0.00017228443618796786,5.521986795130354e-05,0.00032666182254219983,9.318591181111475e-05,0.00013612916826101027,3.865910575756665e-05,6.591570037706775e-05,2.458064652092539e-05,0.00032311112968479085,9.06494326309891e-05,0.00012336531592291834,3.035038334419858e-05,2.6654346179096832e-05,8.135841197118388e-06,7.553774717433387e-06,9.418520928030145e-06,7.785812526581747e-06,7.362577187087521e-06,7.093493770145625e-06,4.379038119704916e-06,0.001359936278316765
8_v1.0_goodB2G,0.0037959093818968545,0.0018726145290332405,0.00183889985355888,0.0018826296803866013,0.011810986301678792,0.0027423044525486033,0.001397858955261948,0.0006844825009758904,0.0005139329271166909,0.0002260158102724675,0.00011709681262423496,4.7117860107455056e-05,5.0922927336803035e-05,4.729166731286244e-05,4.0007626860654915e-05,3.6314373007867634e-05,4.1564784090278494e-05,2.878327673081602e-05,0.0013115003361899883,0.0007817270761287951,0.0009354952545691567,0.0008886729618942883,0.0014284239525477285,0.0007290343690895255,0.000617043353506975,0.00036146095698151245,0.0004128604190367169,0.02887952019015132,0.04501272574309379,0.09682361624038467,0.13586415402045524,0.2954114277396535,0.38756517057917805,0.17987591635152594,0.1637074639598943,0.3691235508287915,1.0,0.4039858457693223,0.11815974081411854,0.0005813462423970753,0.00028828980830043185,0.0002857884067312086,0.00028901472747071445,0.00028828980830043185,0.00041461416466828573,0.00023024653384083306,0.00011105013544256346,8.657019283820247e-05,3.690647530690454e-05,1.9205064782381065e-05,7.2856296374268224e-06,7.911840095098243e-06,7.363231751203421e-06,6.1322599595024776e-06,5.547350204021357e-06,6.394729256169661e-06,4.255849213406774e-06,0.0002239097485706588,0.0001029240490228618,0.00010064634087086494,0.00012065133746001392,6.879559655524798e-05,0.0002326856557930425,0.00011447651041736654,9.532351624945879e-05,4.815473229149394e-05,4.6015678049872575e-05,3.077173402139794e-05,0.00023024653384083306,0.00011105013544256346,8.657019283820247e-05,3.690647530690454e-05,1.9205064782381065e-05,7.911840095098241e-06,7.2856296374268224e-06,7.363231751203422e-06,6.394729256169661e-06,6.132259959502477e-06,5.547350204021355e-06,4.255849213406774e-06,0.0015784593086084445
10_v1.0_goodB2G,0.004067245874860672,0.0013486471112031829,0.0013191014801766366,0.0013547853736263062,0.008758553147671625,0.0019989923001704755,0.0014968052333569886,0.0004711060829349364,0.00054976377615637,0.00015187355888494268,0.0001214935076317734,3.777476450145222e-05,4.0581667614515276e-05,4.5439167697078476e-05,3.6314373007867634e-05,3.4862337643884856e-05,3.8177937497048434e-05,2.282002307083839e-05,0.0014059244561914078,0.0005257756917312608,0.0006392106601827976,0.0009538977529038722,0.0015302977105862993,0.000498372984155355,0.0006625450322587906,0.00023514250280478864,0.0004443139968756238,0.030970489868064967,0.03242648488583465,0.10269052010440399,0.09410693087778506,0.2980378769987155,0.2795201403895901,0.14226908027450497,0.1532344348770081,0.3688511338443382,0.4039858457693223,1.0,0.09476766159879271,0.0006229783608939916,0.000194039390296898,0.00019233200340874575,0.00019444363923186255,0.000194039390296898,0.0002832756064943218,0.00024707813299516406,7.122812491659628e-05,9.293424807732192e-05,2.337641501442315e-05,2.0033950267219018e-05,5.708034079953466e-06,6.15257588458046e-06,7.094585071626991e-06,5.547672416265111e-06,5.343079394994901e-06,5.865736268459621e-06,3.29373915705647e-06,0.000240397995018361,6.511024804707014e-05,0.00010842050814732609,0.0001298593141254935,4.2399569177136804e-05,0.00024976960483497047,7.314538947423198e-05,0.00010260236417304952,2.9685337714160505e-05,4.9673643677628414e-05,1.8691568449260327e-05,0.00024707813299516406,7.122812491659628e-05,9.293424807732192e-05,2.337641501442315e-05,2.0033950267219018e-05,6.1525758845804585e-06,5.708034079953466e-06,7.094585071626991e-06,5.865736268459621e-06,5.5476724162651105e-06,5.3430793949949e-06,3.29373915705647e-06,0.0011411339533323988
action_v1.0_goodB2G,0.0021094130516960143,0.002211102355923474,0.0021730378543438566,0.002223611843670134,0.013991356433330118,0.003236977919566595,0.0007189348395509296,0.0008088409723763468,0.00024411431571338553,0.00026341154373369117,5.918454348632795e-05,4.2709677422261224e-05,4.663235983873745e-05,2.9721750065701846e-05,2.878327673081602e-05,2.282002307083839e-05,2.913450337575862e-05,2.63164944664711e-05,0.0006524060586707522,0.000928527595589751,0.0011090977891211181,0.00041168677367262084,0.0007316965126765237,0.0008643436052798623,0.0002867490001664614,0.00043160158880914184,0.00018251060885829967,0.016442123951109482,0.053431583483208006,0.05057173757054898,0.16026019000144245,0.13753370794616102,0.19244480991712104,0.3760430902869139,0.27337784669716125,0.16867950634616766,0.11815974081411854,0.0947676615987927,1.0,0.0002890259219449193,0.0003421507887513893,0.0003392610872360413,0.00034307921101146756,0.0003421507887513893,0.0004913008912948758,0.00010375264349820183,0.0001323740680882787,3.667223206333396e-05,4.346168079059322e-05,8.909959146832788e-06,6.579122015739326e-06,7.229103628441596e-06,4.380005924711811e-06,4.256494167975304e-06,3.294073993685261e-06,4.3025317614420625e-06,3.887120377996727e-06,0.00010060368061471015,0.00012319865852163147,4.153633769924544e-05,5.044486974515487e-05,8.272587350458471e-05,0.00010463436930814373,0.00013676683555186175,3.9830799807423744e-05,5.791352065978321e-05,1.8545988237620743e-05,3.715090094390227e-05,0.00010375264349820183,0.0001323740680882787,3.667223206333396e-05,4.346168079059322e-05,8.909959146832788e-06,7.229103628441596e-06,6.579122015739326e-06,4.380005924711811e-06,4.3025317614420625e-06,4.256494167975304e-06,3.294073993685261e-06,3.887120377996727e-06,0.0018641394054307353
CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.1,0.12224735668980886,3.205736920825211e-05,1.3017288944992796e-05,1.3536599422355334e-05,3.205736920825211e-05,2.0601471294425495e-05,0.04630763157535664,7.76922832312813e-05,0.013745706538285192,0.00019989642221937684,0.0024882740180763117,0.0004332798172630619,0.00045044021958314553,0.0007889775718557483,0.0005813462423970756,0.000622978360893992,0.0006191523854159796,0.0002890259219449193,0.040432284945731575,4.166010162536349e-06,5.4331065955601005e-06,0.022981968017832175,0.046796564520752,4.233130238575625e-06,0.01563036119781993,1.5008695657483571e-06,0.008836591779154291,0.04630763157535664,7.76922832312813e-05,0.013745706538285192,0.0001998964222193768,0.0024882740180763112,0.00045044021958314553,0.0004332798172630619,0.0006191523854159795,0.0007889775718557483,0.0005813462423970756,0.0006229783608939918,0.0002890259219449193,1.0,0.00019934340893958385,5.449153422244538e-05,5.515820478505782e-05,0.00019934340893958377,8.313110851316522e-05,0.2333296097193327,0.0005826827260170331,0.06736569999312607,0.001465876248748026,0.013294088588157426,0.002932016640749232,0.003049552618901503,0.004897455245857861,0.0038030305969932662,0.004074691224551637,0.003976769665139811,0.002114394591847065,0.22799066977619345,1.4906261584741816e-05,0.07559949861164482,0.09490644513477474,8.185684014897503e-06,0.2343004039448756,1.7798475336872007e-05,0.07214135462854453,5.7020748099360786e-06,0.03035801757949445,2.9925000030785533e-06,0.23332960971933267,0.0005826827260170331,0.06736569999312607,0.0014658762487480262,0.013294088588157426,0.003049552618901503,0.0029320166407492327,0.0048974552458578595,0.003976769665139812,0.0038030305969932662,0.004074691224551637,0.002114394591847065,5.186628990379536e-05
